,pred,actual,difference
0,3.2244952,3.5,0.27550482749938965
1,3.0807266,3.5,0.41927337646484375
2,3.4421065,4.0,0.5578935146331787
3,3.2023785,4.0,0.797621488571167
4,3.7403767,3.5,0.24037671089172363
5,2.93432,2.5,0.43431997299194336
6,3.3553405,4.0,0.6446595191955566
7,2.9972541,3.0,0.0027458667755126953
8,2.9650543,3.0,0.03494572639465332
9,3.1017299,3.5,0.3982701301574707
10,3.1262379,3.0,0.1262378692626953
11,3.5362365,4.0,0.4637634754180908
12,3.0211875,3.5,0.47881245613098145
13,2.33176,2.0,0.3317599296569824
14,3.7464037,4.0,0.25359630584716797
15,2.7932699,3.0,0.20673012733459473
16,2.8297179,3.0,0.17028212547302246
17,2.1639233,2.5,0.3360767364501953
18,3.549301,3.0,0.5493009090423584
19,2.705768,2.5,0.20576810836791992
20,2.9483442,3.0,0.05165576934814453
21,3.4498377,4.0,0.5501623153686523
22,3.2292747,3.0,0.22927474975585938
23,2.414541,2.5,0.08545899391174316
24,3.6222107,4.0,0.3777892589569092
25,2.0856059,3.0,0.9143941402435303
26,3.5006504,4.0,0.49934959411621094
27,3.7898276,4.0,0.21017241477966309
28,3.6646795,3.0,0.6646795272827148
29,2.9807787,2.5,0.48077869415283203
30,3.0855489,3.0,0.08554887771606445
31,3.1761978,3.5,0.32380223274230957
32,3.2597244,4.0,0.7402756214141846
33,1.844057,2.0,0.15594303607940674
34,3.9149725,3.5,0.41497254371643066
35,3.2202537,3.5,0.27974629402160645
36,3.1729655,4.0,0.8270344734191895
37,3.6370096,4.5,0.8629903793334961
38,2.8042457,2.0,0.8042457103729248
39,2.445806,2.5,0.054193973541259766
40,2.9002674,3.0,0.09973263740539551
41,2.703221,3.0,0.29677891731262207
42,3.1298966,2.5,0.6298966407775879
43,3.6771502,4.0,0.32284975051879883
44,2.096546,2.5,0.403454065322876
45,1.800038,2.5,0.6999620199203491
46,2.8756394,3.0,0.12436056137084961
47,3.2625105,3.5,0.2374894618988037
48,3.3056448,2.5,0.8056447505950928
49,3.8017542,4.5,0.6982457637786865
50,3.327796,3.0,0.32779598236083984
51,3.3440683,2.5,0.8440682888031006
52,3.226248,3.5,0.27375197410583496
53,3.2454102,3.5,0.2545897960662842
54,3.8549457,3.5,0.35494565963745117
