,pred,actual,difference
0,3.0913048,3.5,0.4086952209472656
1,2.9594667,3.5,0.5405333042144775
2,3.382421,4.5,1.1175789833068848
3,3.540102,3.5,0.04010200500488281
4,3.9493852,3.0,0.9493851661682129
5,3.0170147,3.5,0.482985258102417
6,3.4347084,3.5,0.0652916431427002
7,2.8364167,3.0,0.16358327865600586
8,2.92672,3.0,0.07328009605407715
9,3.1567967,3.5,0.3432033061981201
10,3.3265657,3.0,0.3265657424926758
11,3.6966505,3.5,0.19665050506591797
12,2.9059296,2.5,0.4059295654296875
13,2.2678242,2.5,0.2321758270263672
14,3.4050024,3.5,0.09499764442443848
15,2.6335208,3.0,0.36647915840148926
16,3.005056,2.5,0.5050559043884277
17,2.3655324,2.5,0.13446760177612305
18,3.7407327,4.0,0.25926733016967773
19,2.9027312,2.0,0.90273118019104
20,2.9480395,3.0,0.05196046829223633
21,3.754452,4.0,0.24554800987243652
22,3.117134,3.5,0.38286590576171875
23,2.6700692,3.0,0.32993078231811523
24,3.593498,4.0,0.40650200843811035
25,2.4624257,3.0,0.537574291229248
26,3.3864212,3.5,0.11357879638671875
27,3.9659874,4.0,0.034012556076049805
28,3.2580795,2.5,0.7580795288085938
29,2.6858106,3.0,0.31418943405151367
30,2.805878,3.0,0.1941220760345459
31,3.4116464,3.5,0.08835363388061523
32,3.16282,4.0,0.8371798992156982
33,1.9865067,3.0,1.013493299484253
34,3.964162,3.5,0.46416211128234863
35,3.054835,4.0,0.9451649188995361
36,3.238397,3.5,0.26160311698913574
37,3.713,4.0,0.2869999408721924
38,2.5539055,3.0,0.4460945129394531
39,2.7699952,3.0,0.23000478744506836
40,2.937152,3.0,0.06284809112548828
41,2.7312477,3.5,0.7687523365020752
42,2.9891853,2.5,0.4891853332519531
43,3.9326468,3.0,0.9326467514038086
44,2.2262797,3.0,0.7737202644348145
45,1.8814504,3.0,1.1185495853424072
46,2.8069413,3.0,0.19305872917175293
47,3.7319252,4.0,0.26807475090026855
48,3.0534506,3.5,0.4465494155883789
49,4.0597625,5.0,0.9402375221252441
50,3.0638795,3.0,0.06387948989868164
51,3.2861028,3.0,0.2861027717590332
52,3.4272456,3.5,0.0727543830871582
53,3.572148,3.0,0.5721480846405029
54,3.8712478,3.0,0.8712477684020996
55,3.1737223,3.5,0.3262777328491211
56,3.5431085,3.5,0.043108463287353516
57,3.521587,4.0,0.47841310501098633
58,2.7571678,3.0,0.24283218383789062
59,2.8654387,2.5,0.36543869972229004
60,1.98719,1.5,0.48719000816345215
61,2.4873605,2.5,0.012639522552490234
62,3.213263,3.5,0.28673696517944336
63,3.5718408,2.5,1.071840763092041
64,2.4868257,3.0,0.513174295425415
65,2.700226,2.5,0.2002260684967041
66,2.7917955,3.0,0.2082045078277588
67,2.9768653,3.0,0.023134708404541016
68,2.321879,2.5,0.17812108993530273
69,3.084876,3.0,0.08487606048583984
70,3.0939817,3.0,0.09398174285888672
71,3.1070828,3.0,0.10708284378051758
72,2.7916129,2.5,0.2916128635406494
73,3.5108669,3.0,0.5108668804168701
74,3.747329,4.5,0.7526710033416748
75,2.593065,3.0,0.4069349765777588
76,2.9983335,3.5,0.5016665458679199
77,2.720357,2.5,0.22035694122314453
78,2.3258324,3.0,0.6741676330566406
79,2.0509288,2.5,0.44907116889953613
80,3.183018,2.5,0.6830179691314697
81,2.9230845,3.0,0.07691550254821777
82,3.0434978,3.0,0.04349780082702637
83,2.2689803,2.5,0.2310197353363037
84,3.5087562,3.5,0.008756160736083984
85,3.459154,3.0,0.4591538906097412
86,3.0627458,3.5,0.4372541904449463
87,3.1955607,4.0,0.8044393062591553
88,4.309819,5.0,0.690180778503418
89,3.5443504,3.5,0.044350385665893555
90,3.7925742,4.5,0.7074258327484131
91,2.6914341,2.5,0.19143414497375488
92,3.2546158,3.0,0.25461578369140625
93,2.6195042,2.5,0.11950421333312988
94,2.7850287,3.0,0.21497130393981934
95,3.5038772,4.0,0.4961228370666504
96,3.385744,3.0,0.3857440948486328
97,3.0792115,2.5,0.5792114734649658
98,4.028291,5.0,0.9717087745666504
99,3.6590455,4.0,0.3409545421600342
100,3.3607962,3.0,0.3607962131500244
101,2.7393198,2.5,0.2393198013305664
102,3.3049133,2.5,0.8049132823944092
103,2.5507612,3.0,0.44923877716064453
104,2.60422,3.0,0.395780086517334
105,1.9894166,1.5,0.48941659927368164
106,3.2380533,3.0,0.2380533218383789
107,3.476236,3.0,0.47623610496520996
108,3.5500119,4.0,0.44998812675476074
109,3.4073105,3.5,0.09268951416015625
110,2.4081204,2.5,0.09187960624694824
111,3.5263114,3.5,0.026311397552490234
112,3.5750923,4.0,0.4249076843261719
113,2.600848,3.0,0.3991520404815674
114,3.4481115,3.5,0.051888465881347656
115,3.10703,3.0,0.10702991485595703
116,2.7779417,3.0,0.22205829620361328
117,2.02322,2.0,0.023220062255859375
118,3.206013,3.0,0.20601296424865723
119,2.8822594,3.0,0.11774063110351562
120,3.0388074,2.5,0.5388073921203613
121,2.7679212,3.0,0.23207879066467285
122,2.8919642,3.0,0.10803580284118652
123,2.2870507,2.5,0.21294927597045898
124,2.9296086,3.0,0.07039141654968262
125,3.6603332,3.5,0.16033315658569336
126,4.3455963,5.0,0.6544036865234375
127,3.2002819,2.5,0.7002818584442139
128,2.9565232,3.0,0.04347681999206543
129,3.4044154,4.5,1.0955846309661865
130,2.9039772,3.0,0.0960228443145752
131,2.4460404,3.0,0.5539596080780029
132,3.596539,3.0,0.5965390205383301
133,2.9838116,3.0,0.016188383102416992
134,3.5089974,3.0,0.5089974403381348
135,3.0272388,3.5,0.4727611541748047
136,1.989048,1.5,0.4890480041503906
137,2.9590633,4.0,1.0409367084503174
138,3.0500147,3.0,0.05001473426818848
139,2.9915183,3.0,0.008481740951538086
140,3.716578,3.0,0.7165780067443848
141,3.0104716,2.5,0.5104715824127197
142,2.8703268,3.0,0.12967324256896973
143,2.7263823,4.0,1.2736177444458008
144,3.2513988,3.0,0.25139880180358887
145,2.689788,3.0,0.3102118968963623
146,1.9036219,2.0,0.09637808799743652
147,3.005741,4.0,0.9942591190338135
148,3.9364135,3.5,0.4364135265350342
149,2.8852937,2.5,0.38529372215270996
150,2.8988361,4.0,1.1011638641357422
151,2.671889,4.0,1.328110933303833
152,3.423115,3.5,0.07688498497009277
153,3.1107368,3.0,0.11073684692382812
154,2.8177767,3.0,0.18222332000732422
155,3.1311936,3.5,0.3688063621520996
156,4.36281,5.0,0.6371898651123047
157,3.0059376,3.5,0.4940624237060547
158,3.583485,4.0,0.4165151119232178
159,2.5934787,3.5,0.9065213203430176
160,2.658968,3.0,0.3410320281982422
161,3.9714122,3.5,0.47141218185424805
162,3.5755935,4.0,0.4244065284729004
163,3.7182577,4.0,0.2817423343658447
164,3.5153513,3.5,0.015351295471191406
165,1.8995054,2.5,0.6004946231842041
166,2.9966242,3.0,0.0033757686614990234
167,3.3965917,4.0,0.6034083366394043
168,2.7786028,3.0,0.22139716148376465
169,2.8011982,3.0,0.19880175590515137
170,3.1391509,3.0,0.13915085792541504
171,2.3393557,2.5,0.1606442928314209
172,3.2710617,4.0,0.7289383411407471
173,2.942075,2.5,0.4420750141143799
174,3.0221155,3.5,0.47788453102111816
175,3.032569,2.5,0.5325689315795898
176,3.4764543,3.0,0.4764542579650879
177,2.66426,2.0,0.6642599105834961
178,3.172898,3.5,0.3271019458770752
179,2.7272127,3.0,0.27278733253479004
180,3.2950337,3.0,0.29503369331359863
181,3.0632148,3.5,0.4367852210998535
182,2.6037955,2.5,0.10379552841186523
183,2.6000595,3.0,0.39994049072265625
184,3.0025673,3.0,0.002567291259765625
185,3.083746,2.5,0.5837459564208984
186,3.3156662,3.0,0.31566619873046875
187,2.6340687,2.5,0.13406872749328613
188,3.6255195,3.5,0.1255195140838623
189,2.4614801,2.0,0.46148014068603516
190,3.0972984,3.5,0.40270161628723145
191,3.9698687,3.5,0.46986865997314453
192,2.4762473,2.5,0.023752689361572266
193,3.1623886,3.5,0.33761143684387207
194,2.5770798,2.5,0.07707977294921875
195,3.5900786,4.5,0.909921407699585
196,2.6955965,3.0,0.30440354347229004
197,3.1259634,3.0,0.12596344947814941
198,3.334566,3.5,0.1654338836669922
199,2.8593993,3.0,0.14060068130493164
200,2.372614,2.0,0.37261390686035156
201,3.0987792,3.0,0.09877920150756836
202,3.5430846,3.5,0.04308462142944336
203,3.3139253,4.0,0.6860747337341309
204,2.988764,3.5,0.5112359523773193
205,4.24682,4.5,0.25318002700805664
206,2.0956056,3.0,0.9043943881988525
207,3.04576,3.5,0.454240083694458
208,3.181759,3.0,0.18175911903381348
209,1.9848995,2.5,0.5151004791259766
210,2.7621388,2.5,0.26213884353637695
211,2.7950416,3.0,0.20495843887329102
212,2.8497727,4.0,1.1502273082733154
213,3.3935843,3.5,0.1064157485961914
214,3.0232706,3.5,0.4767293930053711
215,3.017246,2.5,0.5172460079193115
216,3.6981962,3.0,0.6981961727142334
217,3.3076882,3.0,0.30768823623657227
218,2.224733,3.0,0.7752668857574463
219,2.9749196,2.5,0.47491955757141113
220,3.2212064,4.0,0.7787935733795166
221,2.9340973,3.0,0.0659027099609375
222,3.197966,3.5,0.3020339012145996
223,3.120975,3.0,0.12097501754760742
224,3.3693275,3.0,0.3693275451660156
225,2.4290824,3.0,0.5709176063537598
226,3.3275213,3.5,0.17247867584228516
227,3.1147282,3.0,0.11472821235656738
228,2.8597739,4.0,1.140226125717163
229,3.3360386,3.0,0.33603858947753906
230,3.2650218,3.5,0.23497819900512695
231,3.5540016,3.0,0.5540015697479248
232,2.8735719,3.0,0.12642812728881836
233,2.690893,2.5,0.19089293479919434
234,3.163915,3.0,0.16391491889953613
235,2.6028984,2.5,0.10289835929870605
236,2.9313273,3.0,0.06867265701293945
237,2.6659553,3.0,0.3340446949005127
238,3.2699203,3.5,0.23007965087890625
239,3.3241808,3.0,0.32418084144592285
240,3.22271,3.0,0.22270989418029785
241,2.709773,2.0,0.709773063659668
242,3.318705,4.0,0.6812949180603027
243,2.7200124,2.5,0.22001242637634277
244,2.8409271,3.0,0.1590728759765625
245,3.3298144,3.5,0.17018556594848633
246,3.4731262,3.5,0.02687382698059082
247,3.7672088,3.0,0.7672088146209717
248,3.6517048,3.5,0.1517047882080078
249,2.325671,3.0,0.6743290424346924
250,2.9842992,4.0,1.0157008171081543
251,2.288362,3.5,1.2116379737854004
252,3.4692562,3.5,0.030743837356567383
253,1.9207628,1.5,0.4207627773284912
254,2.2542458,2.0,0.2542457580566406
255,3.772681,3.5,0.27268099784851074
256,2.6560123,3.0,0.34398770332336426
257,3.5354486,2.5,1.0354485511779785
258,3.185282,3.0,0.18528199195861816
259,2.4947102,2.5,0.005289793014526367
260,3.1179962,3.0,0.1179962158203125
261,2.3657475,3.0,0.6342525482177734
262,2.00659,3.0,0.9934101104736328
263,3.3692415,4.0,0.63075852394104
264,2.418471,3.0,0.581528902053833
265,3.1102247,3.5,0.38977527618408203
266,2.6612108,2.5,0.1612107753753662
267,2.2922473,2.0,0.29224729537963867
268,2.6108305,3.0,0.38916945457458496
269,2.90008,2.5,0.40007996559143066
270,3.6888552,4.5,0.8111448287963867
271,3.8268297,3.5,0.3268296718597412
272,2.6959581,3.0,0.30404186248779297
273,2.61328,3.0,0.3867199420928955
274,3.4556417,3.0,0.4556417465209961
275,3.8237123,3.5,0.3237123489379883
276,3.2137065,3.0,0.21370649337768555
277,2.9935894,2.5,0.4935894012451172
278,2.8457422,2.5,0.34574222564697266
279,3.6118639,3.5,0.11186385154724121
280,3.7278395,3.5,0.22783946990966797
281,2.6770318,2.5,0.1770317554473877
282,2.5808318,2.5,0.08083176612854004
283,3.662003,3.5,0.1620030403137207
284,3.5344143,3.5,0.03441429138183594
285,3.2572649,3.5,0.2427351474761963
286,3.2183542,3.5,0.2816457748413086
287,3.380363,3.0,0.38036298751831055
288,3.5730417,4.0,0.4269583225250244
289,2.8249497,3.5,0.6750502586364746
290,3.3996322,4.0,0.6003677845001221
291,3.5193324,3.0,0.5193324089050293
292,2.3904917,2.0,0.3904917240142822
293,2.7996445,3.0,0.20035552978515625
294,3.470636,3.0,0.47063589096069336
295,3.4859173,3.5,0.014082670211791992
296,2.7569065,2.0,0.7569065093994141
297,4.175941,5.0,0.824059009552002
298,2.9997919,3.0,0.00020813941955566406
299,3.2699218,3.0,0.26992177963256836
300,2.310107,2.5,0.18989300727844238
301,3.5619724,3.5,0.06197237968444824
302,3.4838452,3.0,0.48384523391723633
303,2.2614827,2.5,0.23851728439331055
304,2.2976058,3.0,0.7023942470550537
305,3.0848732,2.5,0.5848731994628906
306,3.2425938,3.0,0.24259376525878906
307,2.8666604,3.5,0.6333396434783936
308,3.1113322,2.5,0.6113321781158447
309,3.2602322,3.0,0.26023221015930176
310,2.863098,2.5,0.3630979061126709
311,3.2047613,3.5,0.295238733291626
312,2.620156,3.0,0.37984395027160645
313,2.2191544,2.5,0.28084564208984375
314,3.535078,4.0,0.4649219512939453
315,2.5345507,2.5,0.03455066680908203
316,3.5840642,3.5,0.08406424522399902
317,3.459902,3.0,0.4599020481109619
318,2.7676358,3.0,0.23236417770385742
319,3.1329339,3.5,0.3670661449432373
320,2.7361748,3.0,0.2638251781463623
321,2.8379612,3.0,0.16203880310058594
322,2.9088504,3.5,0.5911495685577393
323,2.5590305,3.0,0.44096946716308594
324,2.1448643,2.5,0.3551356792449951
325,3.8412266,4.0,0.15877342224121094
326,3.7617536,5.0,1.2382464408874512
327,2.8340774,3.0,0.1659226417541504
328,3.270581,3.0,0.2705810070037842
329,2.8022628,2.5,0.3022627830505371
330,2.9054396,3.0,0.09456038475036621
331,3.260419,3.0,0.2604188919067383
332,2.7709138,3.0,0.22908616065979004
333,2.8587346,3.5,0.6412653923034668
334,2.9669294,4.0,1.0330705642700195
335,2.672815,3.0,0.32718491554260254
336,3.876957,3.5,0.3769569396972656
337,2.6488836,2.5,0.14888358116149902
338,2.7051966,3.0,0.2948033809661865
339,3.1580064,3.0,0.1580064296722412
340,3.5482795,3.0,0.5482795238494873
341,2.8424473,3.5,0.6575527191162109
342,3.3121493,4.0,0.6878507137298584
343,4.114837,4.0,0.1148371696472168
344,2.4864898,3.0,0.5135102272033691
345,2.7030854,2.5,0.20308542251586914
346,2.942421,3.0,0.05757904052734375
347,2.5716403,3.0,0.4283597469329834
348,2.4641352,2.5,0.035864830017089844
349,3.2437282,4.0,0.7562718391418457
350,2.5764222,2.5,0.07642221450805664
351,2.270286,2.0,0.27028608322143555
352,2.8443847,3.0,0.15561532974243164
353,3.9565837,4.0,0.04341626167297363
354,2.8705087,3.5,0.6294913291931152
355,3.308642,3.5,0.19135808944702148
356,3.009742,2.5,0.509742021560669
357,2.5690887,3.0,0.4309113025665283
358,3.1014903,2.5,0.6014902591705322
359,3.6370103,3.5,0.1370103359222412
360,2.9001646,3.0,0.09983539581298828
361,3.0526488,3.5,0.44735121726989746
362,2.9874446,3.0,0.012555360794067383
363,2.8744948,2.5,0.3744947910308838
364,3.2133338,2.5,0.7133338451385498
365,3.1835814,4.0,0.8164186477661133
366,3.5715435,3.0,0.5715434551239014
367,2.486718,3.0,0.513282060623169
368,2.6775947,2.5,0.17759466171264648
369,2.6990597,3.0,0.30094027519226074
370,3.1997042,4.0,0.8002958297729492
371,2.6705716,3.5,0.8294284343719482
372,1.8507397,1.5,0.3507397174835205
373,2.0512145,2.5,0.44878554344177246
374,3.3624222,3.5,0.13757777214050293
375,2.66014,3.0,0.3398599624633789
376,3.56313,3.5,0.06312990188598633
377,2.340496,2.5,0.15950393676757812
378,4.2901535,5.0,0.7098464965820312
379,3.1441498,2.5,0.6441497802734375
380,3.3577652,3.5,0.14223480224609375
381,3.3696973,3.0,0.36969733238220215
382,3.7425497,3.0,0.7425496578216553
383,3.1064339,4.0,0.8935661315917969
384,3.5323603,3.5,0.03236031532287598
385,3.695871,3.5,0.19587111473083496
386,3.2911792,3.5,0.20882081985473633
387,2.8060215,3.5,0.6939785480499268
388,2.8972874,3.0,0.10271263122558594
389,3.5671704,3.5,0.06717038154602051
390,3.0317607,3.5,0.46823930740356445
391,3.1229014,3.5,0.37709856033325195
392,3.135517,4.0,0.864483118057251
393,2.389189,2.5,0.11081099510192871
394,4.0525413,5.0,0.9474587440490723
395,3.2046485,3.5,0.295351505279541
396,3.0865219,3.0,0.08652186393737793
397,2.7728612,3.0,0.22713875770568848
398,2.8996007,3.0,0.10039925575256348
399,3.065752,3.5,0.4342479705810547
400,3.1128297,3.0,0.11282968521118164
401,2.4134874,3.0,0.586512565612793
402,3.0237217,3.5,0.47627830505371094
403,2.9695702,3.0,0.030429840087890625
