,pred,actual,difference
0,3.2244952,3.5,0.27550482749938965
1,3.0807266,3.5,0.41927337646484375
2,3.4421065,4.5,1.0578935146331787
3,3.2023785,3.5,0.297621488571167
4,3.7403767,3.0,0.7403767108917236
5,2.93432,3.5,0.5656800270080566
6,3.3553405,3.5,0.14465951919555664
7,2.9972541,3.0,0.0027458667755126953
8,2.9650543,3.0,0.03494572639465332
9,3.1017299,3.5,0.3982701301574707
10,3.1262379,3.0,0.1262378692626953
11,3.5362365,3.5,0.03623652458190918
12,3.0211875,2.5,0.5211875438690186
13,2.33176,2.5,0.16824007034301758
14,3.7464037,3.5,0.24640369415283203
15,2.7932699,3.0,0.20673012733459473
16,2.8297179,2.5,0.32971787452697754
17,2.1639233,2.5,0.3360767364501953
18,3.549301,4.0,0.4506990909576416
19,2.705768,2.0,0.7057681083679199
20,2.9483442,3.0,0.05165576934814453
21,3.4498377,4.0,0.5501623153686523
22,3.2292747,3.5,0.2707252502441406
23,2.414541,3.0,0.5854589939117432
24,3.6222107,4.0,0.3777892589569092
25,2.0856059,3.0,0.9143941402435303
26,3.5006504,3.5,0.0006504058837890625
27,3.7898276,4.0,0.21017241477966309
28,3.6646795,2.5,1.1646795272827148
29,2.9807787,3.0,0.01922130584716797
30,3.0855489,3.0,0.08554887771606445
31,3.1761978,3.5,0.32380223274230957
32,3.2597244,4.0,0.7402756214141846
33,1.844057,3.0,1.1559430360794067
34,3.9149725,3.5,0.41497254371643066
35,3.2202537,4.0,0.7797462940216064
36,3.1729655,3.5,0.32703447341918945
37,3.6370096,4.0,0.3629903793334961
38,2.8042457,3.0,0.1957542896270752
39,2.445806,3.0,0.5541939735412598
40,2.9002674,3.0,0.09973263740539551
41,2.703221,3.5,0.7967789173126221
42,3.1298966,2.5,0.6298966407775879
43,3.6771502,3.0,0.6771502494812012
44,2.096546,3.0,0.903454065322876
45,1.800038,3.0,1.1999620199203491
46,2.8756394,3.0,0.12436056137084961
47,3.2625105,4.0,0.7374894618988037
48,3.3056448,3.5,0.19435524940490723
49,3.8017542,5.0,1.1982457637786865
50,3.327796,3.0,0.32779598236083984
51,3.3440683,3.0,0.3440682888031006
52,3.226248,3.5,0.27375197410583496
53,3.2454102,3.0,0.24541020393371582
54,3.8549457,3.0,0.8549456596374512
