,pred,actual,difference
0,3.2244952,3.0,0.22449517250061035
1,3.0807266,2.5,0.5807266235351562
2,3.4421065,4.0,0.5578935146331787
3,3.2023785,4.0,0.797621488571167
4,3.7403767,4.0,0.25962328910827637
5,2.93432,3.5,0.5656800270080566
6,3.3553405,3.5,0.14465951919555664
7,2.9972541,3.5,0.5027458667755127
8,2.9650543,3.5,0.5349457263946533
9,3.1017299,3.5,0.3982701301574707
10,3.1262379,3.0,0.1262378692626953
11,3.5362365,3.0,0.5362365245819092
12,3.0211875,3.5,0.47881245613098145
13,2.33176,2.5,0.16824007034301758
14,3.7464037,4.0,0.25359630584716797
15,2.7932699,3.5,0.7067301273345947
16,2.8297179,2.5,0.32971787452697754
17,2.1639233,3.0,0.8360767364501953
18,3.549301,3.0,0.5493009090423584
19,2.705768,2.5,0.20576810836791992
20,2.9483442,3.0,0.05165576934814453
21,3.4498377,5.0,1.5501623153686523
22,3.2292747,3.0,0.22927474975585938
23,2.414541,2.0,0.41454100608825684
24,3.6222107,4.0,0.3777892589569092
25,2.0856059,2.5,0.4143941402435303
26,3.5006504,3.5,0.0006504058837890625
27,3.7898276,4.0,0.21017241477966309
28,3.6646795,3.5,0.16467952728271484
29,2.9807787,4.0,1.019221305847168
30,3.0855489,3.5,0.41445112228393555
31,3.1761978,3.5,0.32380223274230957
32,3.2597244,3.0,0.25972437858581543
33,1.844057,2.5,0.6559430360794067
34,3.9149725,3.0,0.9149725437164307
35,3.2202537,3.0,0.22025370597839355
36,3.1729655,3.5,0.32703447341918945
37,3.6370096,4.5,0.8629903793334961
38,2.8042457,2.5,0.3042457103729248
39,2.445806,3.0,0.5541939735412598
40,2.9002674,2.0,0.9002673625946045
41,2.703221,2.0,0.7032210826873779
42,3.1298966,2.5,0.6298966407775879
43,3.6771502,3.5,0.17715024948120117
44,2.096546,2.0,0.09654593467712402
45,1.800038,2.0,0.19996201992034912
46,2.8756394,3.5,0.6243605613708496
47,3.2625105,4.0,0.7374894618988037
48,3.3056448,3.0,0.3056447505950928
49,3.8017542,4.0,0.19824576377868652
50,3.327796,3.5,0.17220401763916016
51,3.3440683,3.5,0.15593171119689941
52,3.226248,3.5,0.27375197410583496
53,3.2454102,3.0,0.24541020393371582
54,3.8549457,4.0,0.14505434036254883
55,3.133935,3.0,0.13393497467041016
56,3.466389,4.5,1.0336110591888428
57,3.1878827,4.0,0.812117338180542
58,2.9427116,3.5,0.557288408279419
59,2.5592914,2.0,0.5592913627624512
60,1.6111296,1.5,0.11112964153289795
61,2.2082405,2.5,0.2917594909667969
62,3.5206168,3.5,0.020616769790649414
63,3.9333892,2.0,1.9333891868591309
64,2.63071,3.0,0.3692901134490967
65,2.673637,2.5,0.17363691329956055
66,2.8988965,3.0,0.10110354423522949
67,2.9643748,2.5,0.4643747806549072
68,3.3746932,2.5,0.8746931552886963
69,3.1689813,3.0,0.16898131370544434
70,3.1161845,3.5,0.3838155269622803
71,3.0005507,3.5,0.4994492530822754
72,2.5921128,2.5,0.09211277961730957
73,3.3714378,2.5,0.8714377880096436
74,3.7782636,4.5,0.7217364311218262
75,2.8360834,2.5,0.33608341217041016
76,3.1842918,3.5,0.3157081604003906
77,2.8480945,2.5,0.34809446334838867
78,2.402003,3.5,1.0979969501495361
79,1.977224,2.5,0.5227760076522827
80,3.128535,3.0,0.12853503227233887
81,3.2823734,3.0,0.28237342834472656
82,3.376501,2.5,0.8765010833740234
83,2.4464984,2.0,0.44649839401245117
84,3.398421,3.5,0.10157895088195801
85,3.3071673,2.5,0.8071672916412354
86,3.128652,3.5,0.37134790420532227
87,3.1681917,3.5,0.33180832862854004
88,3.8286943,4.5,0.6713056564331055
89,3.492593,3.5,0.007406949996948242
90,3.6906812,4.5,0.8093187808990479
91,2.6283371,3.0,0.37166285514831543
92,3.1137443,2.0,1.1137442588806152
93,2.8662066,2.5,0.36620664596557617
94,2.9683018,2.5,0.46830177307128906
95,3.727671,3.5,0.22767090797424316
96,3.4903355,2.5,0.9903354644775391
97,2.8089695,2.5,0.30896949768066406
98,3.8968413,4.5,0.603158712387085
99,3.637162,3.5,0.1371619701385498
100,3.4721222,3.5,0.0278778076171875
101,2.5899944,2.5,0.08999443054199219
102,3.4075375,2.5,0.9075374603271484
103,2.7208467,2.5,0.22084665298461914
104,2.6283584,2.0,0.6283583641052246
105,1.8332003,1.5,0.3332003355026245
106,3.173753,2.5,0.673753023147583
107,3.3709905,3.0,0.370990514755249
108,3.571185,3.0,0.5711851119995117
109,3.5031412,4.0,0.4968588352203369
110,2.2943914,2.5,0.20560860633850098
111,3.165331,3.0,0.1653308868408203
112,3.498279,3.5,0.0017209053039550781
113,2.8758879,3.0,0.12411212921142578
114,3.424887,3.0,0.42488694190979004
115,2.542803,2.0,0.5428030490875244
116,2.7510555,3.5,0.7489445209503174
117,1.4428377,1.0,0.4428377151489258
118,3.2818565,3.0,0.2818565368652344
119,2.9225125,2.5,0.4225125312805176
120,3.0808413,2.5,0.5808413028717041
121,2.8574305,3.0,0.14256954193115234
122,2.7291317,2.5,0.22913169860839844
123,2.3492298,2.5,0.1507701873779297
124,2.9297607,3.0,0.07023930549621582
125,3.430852,3.5,0.06914806365966797
126,3.9834003,4.5,0.5165996551513672
127,3.2004352,3.5,0.29956483840942383
128,3.0694726,3.5,0.4305274486541748
129,3.194105,4.0,0.8058950901031494
130,3.0974407,3.5,0.4025592803955078
131,2.6310341,4.0,1.3689658641815186
132,3.697969,2.5,1.1979689598083496
133,2.8037708,2.5,0.3037707805633545
134,3.2868435,4.0,0.7131564617156982
135,2.8400671,3.5,0.6599328517913818
136,1.7271057,1.5,0.2271057367324829
137,2.9845,3.0,0.015500068664550781
138,3.1176145,2.5,0.6176145076751709
139,2.8867364,3.5,0.6132636070251465
140,3.5270364,3.5,0.027036428451538086
141,3.2940896,2.5,0.7940895557403564
142,2.8784602,2.5,0.378460168838501
143,2.546548,2.5,0.046547889709472656
144,3.1655734,4.0,0.8344266414642334
145,2.6086962,3.0,0.39130377769470215
146,1.8111149,1.5,0.3111149072647095
147,3.1249154,3.5,0.37508463859558105
148,3.820429,4.0,0.17957091331481934
149,2.9728954,2.5,0.47289538383483887
150,2.841195,2.5,0.34119510650634766
151,2.8438592,3.5,0.6561408042907715
152,3.7293265,2.5,1.2293264865875244
153,2.8436468,2.5,0.343646764755249
154,2.8777683,3.0,0.12223172187805176
155,3.0950067,3.5,0.40499329566955566
156,3.842345,5.0,1.1576550006866455
157,2.991653,3.0,0.008347034454345703
158,3.2593253,4.0,0.7406747341156006
159,2.6582875,2.5,0.15828752517700195
160,3.5388944,2.5,1.0388944149017334
161,3.429887,3.5,0.07011294364929199
162,3.6046934,4.0,0.3953065872192383
163,3.7475758,3.5,0.2475757598876953
