,pred,actual,difference
0,3.2244952,3.0,0.22449517250061035
1,3.0807266,3.0,0.08072662353515625
2,3.4421065,4.5,1.0578935146331787
3,3.2023785,4.0,0.797621488571167
4,3.7403767,4.0,0.25962328910827637
5,2.93432,3.5,0.5656800270080566
6,3.3553405,3.5,0.14465951919555664
7,2.9972541,3.0,0.0027458667755126953
8,2.9650543,3.0,0.03494572639465332
9,3.1017299,4.0,0.8982701301574707
10,3.1262379,2.5,0.6262378692626953
11,3.5362365,3.5,0.03623652458190918
12,3.0211875,2.5,0.5211875438690186
13,2.33176,2.5,0.16824007034301758
14,3.7464037,3.5,0.24640369415283203
15,2.7932699,2.5,0.2932698726654053
16,2.8297179,2.5,0.32971787452697754
17,2.1639233,2.5,0.3360767364501953
18,3.549301,3.5,0.0493009090423584
19,2.705768,2.5,0.20576810836791992
20,2.9483442,3.0,0.05165576934814453
21,3.4498377,4.0,0.5501623153686523
22,3.2292747,2.0,1.2292747497558594
23,2.414541,2.0,0.41454100608825684
24,3.6222107,4.0,0.3777892589569092
25,2.0856059,2.0,0.08560585975646973
26,3.5006504,3.5,0.0006504058837890625
27,3.7898276,4.0,0.21017241477966309
28,3.6646795,3.0,0.6646795272827148
29,2.9807787,2.5,0.48077869415283203
30,3.0855489,3.5,0.41445112228393555
31,3.1761978,3.0,0.17619776725769043
32,3.2597244,3.0,0.25972437858581543
33,1.844057,2.0,0.15594303607940674
34,3.9149725,3.5,0.41497254371643066
35,3.2202537,3.5,0.27974629402160645
36,3.1729655,3.5,0.32703447341918945
37,3.6370096,4.0,0.3629903793334961
38,2.8042457,2.5,0.3042457103729248
39,2.445806,3.0,0.5541939735412598
40,2.9002674,2.5,0.4002673625946045
41,2.703221,2.5,0.20322108268737793
42,3.1298966,3.0,0.1298966407775879
43,3.6771502,3.5,0.17715024948120117
44,2.096546,2.0,0.09654593467712402
45,1.800038,2.0,0.19996201992034912
46,2.8756394,2.0,0.8756394386291504
47,3.2625105,3.5,0.2374894618988037
48,3.3056448,3.0,0.3056447505950928
49,3.8017542,5.0,1.1982457637786865
50,3.327796,3.5,0.17220401763916016
51,3.3440683,3.5,0.15593171119689941
52,3.226248,3.0,0.22624802589416504
