,pred,actual,difference
0,3.0913048,3.5,0.4086952209472656
1,2.9594667,3.5,0.5405333042144775
2,3.382421,4.0,0.6175789833068848
3,3.540102,4.0,0.4598979949951172
4,3.9493852,3.5,0.4493851661682129
5,3.0170147,2.5,0.517014741897583
6,3.4347084,4.0,0.5652916431427002
7,2.8364167,3.0,0.16358327865600586
8,2.92672,3.0,0.07328009605407715
9,3.1567967,3.5,0.3432033061981201
10,3.3265657,3.0,0.3265657424926758
11,3.6966505,4.0,0.30334949493408203
12,2.9059296,3.5,0.5940704345703125
13,2.2678242,2.0,0.2678241729736328
14,3.4050024,4.0,0.5949976444244385
15,2.6335208,3.0,0.36647915840148926
16,3.005056,3.0,0.005055904388427734
17,2.3655324,2.5,0.13446760177612305
18,3.7407327,3.0,0.7407326698303223
19,2.9027312,2.5,0.40273118019104004
20,2.9480395,3.0,0.05196046829223633
21,3.754452,4.0,0.24554800987243652
22,3.117134,3.0,0.11713409423828125
23,2.6700692,2.5,0.17006921768188477
24,3.593498,4.0,0.40650200843811035
25,2.4624257,3.0,0.537574291229248
26,3.3864212,4.0,0.6135787963867188
27,3.9659874,4.0,0.034012556076049805
28,3.2580795,3.0,0.25807952880859375
29,2.6858106,2.5,0.18581056594848633
30,2.805878,3.0,0.1941220760345459
31,3.4116464,3.5,0.08835363388061523
32,3.16282,4.0,0.8371798992156982
33,1.9865067,2.0,0.01349329948425293
34,3.964162,3.5,0.46416211128234863
35,3.054835,3.5,0.44516491889953613
36,3.238397,4.0,0.7616031169891357
37,3.713,4.5,0.7869999408721924
38,2.5539055,2.0,0.5539054870605469
39,2.7699952,2.5,0.26999521255493164
40,2.937152,3.0,0.06284809112548828
41,2.7312477,3.0,0.2687523365020752
42,2.9891853,2.5,0.4891853332519531
43,3.9326468,4.0,0.0673532485961914
44,2.2262797,2.5,0.27372026443481445
45,1.8814504,2.5,0.6185495853424072
46,2.8069413,3.0,0.19305872917175293
47,3.7319252,3.5,0.23192524909973145
48,3.0534506,2.5,0.5534505844116211
49,4.0597625,4.5,0.44023752212524414
50,3.0638795,3.0,0.06387948989868164
51,3.2861028,2.5,0.7861027717590332
52,3.4272456,3.5,0.0727543830871582
53,3.572148,3.5,0.07214808464050293
54,3.8712478,3.5,0.3712477684020996
55,3.1737223,3.5,0.3262777328491211
56,3.5431085,4.0,0.4568915367126465
57,3.521587,3.5,0.021586894989013672
58,2.7571678,3.5,0.7428321838378906
59,2.8654387,2.5,0.36543869972229004
60,1.98719,1.0,0.9871900081634521
61,2.4873605,2.0,0.48736047744750977
62,3.213263,3.0,0.21326303482055664
63,3.5718408,2.0,1.571840763092041
64,2.4868257,2.5,0.013174295425415039
65,2.700226,2.0,0.7002260684967041
66,2.7917955,3.0,0.2082045078277588
67,2.9768653,3.0,0.023134708404541016
68,2.321879,2.0,0.32187891006469727
69,3.084876,3.0,0.08487606048583984
70,3.0939817,3.0,0.09398174285888672
71,3.1070828,3.0,0.10708284378051758
72,2.7916129,2.5,0.2916128635406494
73,3.5108669,2.5,1.0108668804168701
74,3.747329,4.5,0.7526710033416748
75,2.593065,2.5,0.09306502342224121
76,2.9983335,2.5,0.4983334541320801
77,2.720357,2.5,0.22035694122314453
78,2.3258324,3.0,0.6741676330566406
79,2.0509288,2.0,0.05092883110046387
80,3.183018,2.0,1.1830179691314697
81,2.9230845,3.5,0.5769155025482178
82,3.0434978,2.5,0.5434978008270264
83,2.2689803,2.5,0.2310197353363037
84,3.5087562,3.0,0.508756160736084
85,3.459154,3.5,0.04084610939025879
86,3.0627458,4.0,0.9372541904449463
87,3.1955607,4.0,0.8044393062591553
88,4.309819,4.5,0.19018077850341797
89,3.5443504,3.5,0.044350385665893555
90,3.7925742,4.5,0.7074258327484131
91,2.6914341,2.0,0.6914341449737549
92,3.2546158,3.0,0.25461578369140625
93,2.6195042,2.5,0.11950421333312988
94,2.7850287,2.5,0.28502869606018066
95,3.5038772,3.5,0.0038771629333496094
96,3.385744,3.0,0.3857440948486328
97,3.0792115,3.0,0.07921147346496582
98,4.028291,4.5,0.4717087745666504
99,3.6590455,4.0,0.3409545421600342
100,3.3607962,4.0,0.6392037868499756
101,2.7393198,2.5,0.2393198013305664
102,3.3049133,2.5,0.8049132823944092
103,2.5507612,2.0,0.5507612228393555
104,2.60422,2.5,0.10421991348266602
105,1.9894166,1.0,0.9894165992736816
106,3.2380533,3.0,0.2380533218383789
107,3.476236,3.0,0.47623610496520996
108,3.5500119,3.5,0.05001187324523926
109,3.4073105,2.5,0.9073104858398438
110,2.4081204,2.0,0.40812039375305176
111,3.5263114,4.0,0.47368860244750977
112,3.5750923,3.5,0.07509231567382812
113,2.600848,2.5,0.10084795951843262
114,3.4481115,3.0,0.44811153411865234
115,3.10703,2.0,1.107029914855957
116,2.7779417,2.5,0.2779417037963867
117,2.02322,2.0,0.023220062255859375
118,3.206013,3.0,0.20601296424865723
119,2.8822594,2.5,0.3822593688964844
120,3.0388074,3.0,0.03880739212036133
121,2.7679212,2.0,0.7679212093353271
122,2.8919642,3.0,0.10803580284118652
123,2.2870507,2.0,0.287050724029541
124,2.9296086,3.0,0.07039141654968262
125,3.6603332,3.5,0.16033315658569336
126,4.3455963,4.5,0.1544036865234375
127,3.2002819,2.5,0.7002818584442139
128,2.9565232,3.0,0.04347681999206543
129,3.4044154,3.5,0.09558463096618652
130,2.9039772,3.0,0.0960228443145752
131,2.4460404,3.5,1.053959608078003
132,3.596539,3.0,0.5965390205383301
133,2.9838116,3.5,0.516188383102417
134,3.5089974,3.0,0.5089974403381348
135,3.0272388,3.0,0.027238845825195312
136,1.989048,1.0,0.9890480041503906
137,2.9590633,3.5,0.5409367084503174
138,3.0500147,3.0,0.05001473426818848
139,2.9915183,2.5,0.4915182590484619
140,3.716578,3.5,0.21657800674438477
141,3.0104716,3.0,0.010471582412719727
142,2.8703268,2.5,0.3703267574310303
143,2.7263823,3.0,0.2736177444458008
144,3.2513988,4.0,0.7486011981964111
145,2.689788,3.0,0.3102118968963623
146,1.9036219,2.0,0.09637808799743652
147,3.005741,3.5,0.4942591190338135
148,3.9364135,4.0,0.06358647346496582
149,2.8852937,3.0,0.11470627784729004
150,2.8988361,3.0,0.10116386413574219
151,2.671889,3.0,0.328110933303833
152,3.423115,3.0,0.4231150150299072
153,3.1107368,2.5,0.6107368469238281
154,2.8177767,3.0,0.18222332000732422
155,3.1311936,3.5,0.3688063621520996
156,4.36281,5.0,0.6371898651123047
157,3.0059376,3.0,0.0059375762939453125
158,3.583485,3.5,0.08348488807678223
159,2.5934787,3.0,0.4065213203430176
160,2.658968,2.0,0.6589679718017578
161,3.9714122,3.5,0.47141218185424805
162,3.5755935,4.0,0.4244065284729004
163,3.7182577,4.0,0.2817423343658447
164,3.5153513,3.0,0.5153512954711914
165,1.8995054,3.0,1.100494623184204
166,2.9966242,3.0,0.0033757686614990234
167,3.3965917,4.0,0.6034083366394043
168,2.7786028,3.0,0.22139716148376465
169,2.8011982,3.0,0.19880175590515137
170,3.1391509,3.0,0.13915085792541504
171,2.3393557,3.0,0.6606442928314209
172,3.2710617,3.5,0.22893834114074707
173,2.942075,3.0,0.05792498588562012
174,3.0221155,3.5,0.47788453102111816
175,3.032569,2.5,0.5325689315795898
176,3.4764543,4.0,0.5235457420349121
177,2.66426,2.5,0.1642599105834961
178,3.172898,3.0,0.1728980541229248
179,2.7272127,2.5,0.22721266746520996
180,3.2950337,3.0,0.29503369331359863
181,3.0632148,3.0,0.06321477890014648
182,2.6037955,3.0,0.39620447158813477
183,2.6000595,2.5,0.10005950927734375
184,3.0025673,2.5,0.5025672912597656
185,3.083746,2.5,0.5837459564208984
186,3.3156662,3.5,0.18433380126953125
187,2.6340687,3.0,0.36593127250671387
188,3.6255195,3.5,0.1255195140838623
189,2.4614801,2.0,0.46148014068603516
190,3.0972984,3.0,0.09729838371276855
191,3.9698687,4.0,0.03013134002685547
192,2.4762473,2.5,0.023752689361572266
193,3.1623886,4.0,0.8376114368438721
194,2.5770798,2.5,0.07707977294921875
195,3.5900786,4.0,0.40992140769958496
196,2.6955965,3.0,0.30440354347229004
197,3.1259634,3.0,0.12596344947814941
198,3.334566,4.0,0.6654338836669922
199,2.8593993,3.5,0.6406006813049316
200,2.372614,3.0,0.6273860931396484
201,3.0987792,3.0,0.09877920150756836
202,3.5430846,4.0,0.45691537857055664
203,3.3139253,4.0,0.6860747337341309
204,2.988764,3.5,0.5112359523773193
205,4.24682,5.0,0.7531800270080566
206,2.0956056,3.0,0.9043943881988525
207,3.04576,3.5,0.454240083694458
208,3.181759,3.5,0.3182408809661865
209,1.9848995,1.5,0.48489952087402344
210,2.7621388,2.5,0.26213884353637695
211,2.7950416,3.0,0.20495843887329102
212,2.8497727,4.0,1.1502273082733154
213,3.3935843,4.0,0.6064157485961914
214,3.0232706,3.5,0.4767293930053711
215,3.017246,2.5,0.5172460079193115
216,3.6981962,3.0,0.6981961727142334
217,3.3076882,3.0,0.30768823623657227
218,2.224733,3.0,0.7752668857574463
219,2.9749196,2.5,0.47491955757141113
220,3.2212064,3.5,0.2787935733795166
221,2.9340973,2.5,0.4340972900390625
222,3.197966,3.5,0.3020339012145996
223,3.120975,3.5,0.3790249824523926
224,3.3693275,3.0,0.3693275451660156
225,2.4290824,2.5,0.07091760635375977
226,3.3275213,4.0,0.6724786758422852
227,3.1147282,2.5,0.6147282123565674
228,2.8597739,3.0,0.14022612571716309
229,3.3360386,2.5,0.8360385894775391
230,3.2650218,3.5,0.23497819900512695
231,3.5540016,3.0,0.5540015697479248
232,2.8735719,3.0,0.12642812728881836
233,2.690893,2.0,0.6908929347991943
234,3.163915,3.0,0.16391491889953613
235,2.6028984,2.0,0.602898359298706
236,2.9313273,2.5,0.43132734298706055
237,2.6659553,2.5,0.1659553050994873
238,3.2699203,3.0,0.26992034912109375
239,3.3241808,3.0,0.32418084144592285
240,3.22271,2.5,0.7227098941802979
241,2.709773,2.5,0.20977306365966797
242,3.318705,3.0,0.31870508193969727
243,2.7200124,2.0,0.7200124263763428
244,2.8409271,2.0,0.8409271240234375
245,3.3298144,3.5,0.17018556594848633
246,3.4731262,3.5,0.02687382698059082
247,3.7672088,3.0,0.7672088146209717
248,3.6517048,3.5,0.1517047882080078
249,2.325671,2.0,0.3256709575653076
250,2.9842992,3.5,0.5157008171081543
251,2.288362,2.5,0.2116379737854004
252,3.4692562,3.0,0.4692561626434326
253,1.9207628,1.5,0.4207627773284912
254,2.2542458,2.0,0.2542457580566406
255,3.772681,4.0,0.22731900215148926
256,2.6560123,2.5,0.15601229667663574
257,3.5354486,3.0,0.5354485511779785
258,3.185282,4.0,0.8147180080413818
259,2.4947102,2.5,0.005289793014526367
260,3.1179962,3.0,0.1179962158203125
261,2.3657475,3.0,0.6342525482177734
262,2.00659,2.5,0.4934101104736328
263,3.3692415,3.0,0.36924147605895996
264,2.418471,3.0,0.581528902053833
265,3.1102247,3.0,0.11022472381591797
266,2.6612108,2.0,0.6612107753753662
267,2.2922473,2.0,0.29224729537963867
268,2.6108305,3.0,0.38916945457458496
269,2.90008,2.5,0.40007996559143066
270,3.6888552,4.0,0.3111448287963867
271,3.8268297,4.0,0.1731703281402588
272,2.6959581,3.5,0.804041862487793
273,2.61328,2.5,0.11328005790710449
274,3.4556417,2.5,0.9556417465209961
275,3.8237123,4.0,0.17628765106201172
276,3.2137065,3.5,0.28629350662231445
277,2.9935894,2.5,0.4935894012451172
278,2.8457422,2.5,0.34574222564697266
279,3.6118639,3.0,0.6118638515472412
280,3.7278395,3.5,0.22783946990966797
281,2.6770318,2.5,0.1770317554473877
282,2.5808318,2.5,0.08083176612854004
283,3.662003,4.0,0.3379969596862793
284,3.5344143,3.0,0.5344142913818359
285,3.2572649,3.0,0.2572648525238037
286,3.2183542,3.5,0.2816457748413086
287,3.380363,4.0,0.6196370124816895
288,3.5730417,4.0,0.4269583225250244
289,2.8249497,3.0,0.1750502586364746
290,3.3996322,4.0,0.6003677845001221
291,3.5193324,3.5,0.019332408905029297
292,2.3904917,2.0,0.3904917240142822
293,2.7996445,3.5,0.7003555297851562
294,3.470636,3.5,0.02936410903930664
295,3.4859173,3.5,0.014082670211791992
296,2.7569065,2.5,0.25690650939941406
297,4.175941,4.5,0.32405900955200195
298,2.9997919,3.0,0.00020813941955566406
299,3.2699218,3.5,0.23007822036743164
300,2.310107,3.0,0.6898930072784424
301,3.5619724,3.5,0.06197237968444824
302,3.4838452,2.5,0.9838452339172363
303,2.2614827,2.5,0.23851728439331055
304,2.2976058,3.0,0.7023942470550537
305,3.0848732,2.5,0.5848731994628906
306,3.2425938,3.5,0.25740623474121094
307,2.8666604,3.5,0.6333396434783936
308,3.1113322,2.0,1.1113321781158447
309,3.2602322,3.0,0.26023221015930176
310,2.863098,3.0,0.1369020938873291
311,3.2047613,3.5,0.295238733291626
312,2.620156,2.0,0.6201560497283936
313,2.2191544,2.5,0.28084564208984375
314,3.535078,4.0,0.4649219512939453
315,2.5345507,2.5,0.03455066680908203
316,3.5840642,3.5,0.08406424522399902
317,3.459902,3.0,0.4599020481109619
318,2.7676358,2.5,0.2676358222961426
319,3.1329339,4.0,0.8670661449432373
320,2.7361748,2.5,0.2361748218536377
321,2.8379612,3.5,0.6620388031005859
322,2.9088504,3.0,0.09114956855773926
323,2.5590305,2.0,0.5590305328369141
324,2.1448643,2.0,0.14486432075500488
325,3.8412266,3.5,0.34122657775878906
326,3.7617536,4.0,0.23824644088745117
327,2.8340774,3.0,0.1659226417541504
328,3.270581,3.0,0.2705810070037842
329,2.8022628,2.5,0.3022627830505371
330,2.9054396,3.0,0.09456038475036621
331,3.260419,2.5,0.7604188919067383
332,2.7709138,2.5,0.27091383934020996
333,2.8587346,2.5,0.3587346076965332
334,2.9669294,4.0,1.0330705642700195
335,2.672815,3.0,0.32718491554260254
336,3.876957,3.5,0.3769569396972656
337,2.6488836,2.5,0.14888358116149902
338,2.7051966,3.0,0.2948033809661865
339,3.1580064,2.5,0.6580064296722412
340,3.5482795,3.5,0.048279523849487305
341,2.8424473,2.5,0.34244728088378906
342,3.3121493,3.5,0.1878507137298584
343,4.114837,4.5,0.3851628303527832
344,2.4864898,3.0,0.5135102272033691
345,2.7030854,2.5,0.20308542251586914
346,2.942421,3.0,0.05757904052734375
347,2.5716403,2.5,0.0716402530670166
348,2.4641352,2.5,0.035864830017089844
349,3.2437282,4.0,0.7562718391418457
350,2.5764222,3.0,0.42357778549194336
351,2.270286,2.0,0.27028608322143555
352,2.8443847,3.0,0.15561532974243164
353,3.9565837,4.0,0.04341626167297363
354,2.8705087,3.5,0.6294913291931152
355,3.308642,3.0,0.3086419105529785
356,3.009742,3.0,0.009742021560668945
357,2.5690887,2.5,0.06908869743347168
358,3.1014903,3.0,0.10149025917053223
359,3.6370103,4.0,0.3629896640777588
360,2.9001646,3.0,0.09983539581298828
361,3.0526488,3.5,0.44735121726989746
362,2.9874446,3.5,0.5125553607940674
363,2.8744948,2.5,0.3744947910308838
364,3.2133338,2.0,1.2133338451385498
365,3.1835814,3.5,0.3164186477661133
366,3.5715435,3.0,0.5715434551239014
367,2.486718,2.0,0.48671793937683105
368,2.6775947,3.0,0.3224053382873535
369,2.6990597,2.0,0.6990597248077393
370,3.1997042,3.5,0.3002958297729492
371,2.6705716,3.5,0.8294284343719482
372,1.8507397,2.0,0.1492602825164795
373,2.0512145,2.0,0.05121445655822754
374,3.3624222,4.0,0.6375777721405029
375,2.66014,3.0,0.3398599624633789
376,3.56313,4.0,0.43687009811401367
377,2.340496,2.5,0.15950393676757812
378,4.2901535,4.5,0.20984649658203125
379,3.1441498,2.5,0.6441497802734375
380,3.3577652,4.0,0.6422348022460938
381,3.3696973,3.0,0.36969733238220215
382,3.7425497,3.0,0.7425496578216553
383,3.1064339,3.5,0.3935661315917969
384,3.5323603,4.5,0.967639684677124
385,3.695871,4.0,0.30412888526916504
386,3.2911792,3.0,0.29117918014526367
387,2.8060215,3.0,0.19397854804992676
388,2.8972874,2.5,0.39728736877441406
389,3.5671704,3.0,0.5671703815460205
390,3.0317607,3.0,0.03176069259643555
391,3.1229014,3.5,0.37709856033325195
392,3.135517,3.5,0.364483118057251
393,2.389189,2.0,0.3891890048980713
394,4.0525413,4.5,0.44745874404907227
395,3.2046485,3.0,0.20464849472045898
396,3.0865219,3.5,0.41347813606262207
397,2.7728612,3.0,0.22713875770568848
398,2.8996007,2.5,0.3996007442474365
399,3.065752,3.5,0.4342479705810547
400,3.1128297,3.5,0.38717031478881836
401,2.4134874,3.5,1.086512565612793
402,3.0237217,3.0,0.023721694946289062
403,2.9695702,2.5,0.4695701599121094
